city_name,magnitude_of_delay,delay_in_seconds,affected_roads,record_date,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_precipitation,avg_rain,incidents
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-25 14:00,LIGHT,29.0,1017.0,35.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,MAJOR,1486,"N101,N101,N101,N101,N101,N101,N105,N101,N101,",2021-07-01 17:00,LIGHT,23.0,1018.0,56.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,699,"N101,N101,N105,N206,N101,N101,N101,N101,",2021-03-23 09:00,LIGHT,13.0,1023.0,82.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-12-25 23:00,DARK,11.0,1009.0,93.0,1.0,0.0,chuva fraca,None
Guimaraes,UNDEFINED,276,"N101,N105,N101,N101,N101,N101,N101",2021-06-30 13:00,LIGHT,23.0,1017.0,59.0,3.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-27 01:00,DARK,17.0,1017.0,86.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,397,"N101,N101",2021-12-19 10:00,LIGHT,10.0,1022.0,67.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-24 00:00,DARK,18.0,1015.0,75.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,364,"N101,N101,N101,N101,N101,N101,",2021-06-30 14:00,LIGHT,23.0,1017.0,57.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,613,"N101,N101,N101,N101,N101,N101",2021-04-01 16:00,LIGHT,15.0,1013.0,90.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-17 01:00,DARK,9.0,1026.0,67.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-28 10:00,LIGHT,15.0,1023.0,93.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-14 22:00,DARK,12.0,1020.0,71.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-17 18:00,DARK,18.0,1019.0,92.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-05 05:00,DARK,14.0,1020.0,93.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,1697,"N101,N101,N101,N101,N101,N101,N101,N101,N105",2021-04-13 17:00,LIGHT,15.0,1018.0,82.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-05 05:00,DARK,10.0,1018.0,89.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,143,"",2021-03-11 19:00,DARK,11.0,1025.0,91.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-26 10:00,LIGHT,12.0,1025.0,74.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-20 01:00,DARK,16.0,1016.0,90.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-28 21:00,DARK,14.0,1026.0,72.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-02 23:00,DARK,9.0,1011.0,91.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-05 09:00,LIGHT,16.0,1022.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-10 03:00,DARK,5.0,1022.0,75.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,98,"",2021-01-25 13:00,LIGHT,13.0,1014.0,92.0,1.0,0.0,chuva fraca,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-16 23:00,DARK,10.0,1025.0,65.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-04 05:00,DARK,6.0,1016.0,92.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-02 23:00,DARK,11.0,1019.0,71.0,1.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,792,"N101,N101,N105,N101,N101,N101,N101,",2021-07-02 09:00,LIGHT,18.0,1018.0,48.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,178,"IC5,",2021-03-18 11:00,LIGHT,14.0,1023.0,36.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,169,"N101,N101,N101,N101,N101,N101,",2021-05-05 14:00,LIGHT,21.0,1019.0,54.0,3.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-02-01 00:00,DARK,11.0,1018.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-06-26 09:00,LIGHT,20.0,1016.0,60.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-09 01:00,DARK,8.0,1020.0,65.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-04 00:00,DARK,16.0,1019.0,90.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,2654,"R206,N105,N101,N101,R206,N105,N101,",2021-01-20 08:00,LIGHT,10.0,1003.0,90.0,2.0,0.0,chuva fraca,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-17 03:00,DARK,16.0,1016.0,93.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-12 23:00,DARK,19.0,1018.0,49.0,2.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,18314,"N206,R206,N105,N105,N206,N101,N101,N105,N105,N105,N101,R206,N206,R206,N105,N206,N101,N101,N101,N101,N101,N105,N105,R206,N105,N206,N101,N101,N101,N105,N105,N101,N101",2021-11-19 19:00,DARK,15.0,1021.0,66.0,2.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-01-27 11:00,LIGHT,13.0,1028.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-11-25 11:00,LIGHT,9.0,1010.0,82.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-16 09:00,LIGHT,15.0,1018.0,80.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,767,"N101,N101,N101,N101,N101,N101,N101,N101,",2021-06-11 12:00,LIGHT,24.0,1014.0,28.0,2.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,282,"N101,N101,N105,N101,N101,N101,N101,",2021-04-28 16:00,LIGHT,14.0,1006.0,91.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-07 03:00,DARK,11.0,1013.0,100.0,3.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-02-01 07:00,LOW_LIGHT,11.0,1017.0,93.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-10 03:00,DARK,17.0,1018.0,67.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-21 06:00,DARK,12.0,1024.0,71.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-03 14:00,LIGHT,22.0,1019.0,69.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-22 00:00,DARK,11.0,1010.0,91.0,0.0,0.0,chuva fraca,High
Guimaraes,UNDEFINED,0,",",2021-03-12 17:00,LIGHT,13.0,1024.0,70.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-23 11:00,LIGHT,10.0,1010.0,91.0,1.0,0.0,chuva fraca,None
Guimaraes,UNDEFINED,0,",",2021-01-30 16:00,LIGHT,11.0,1015.0,87.0,3.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-06 15:00,LIGHT,23.0,1021.0,57.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-10 11:00,LIGHT,11.0,1009.0,87.0,5.0,0.0,chuva moderada,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-04 02:00,DARK,12.0,1021.0,86.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-07 00:00,DARK,15.0,1019.0,90.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-08 11:00,LIGHT,10.0,1017.0,72.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-03 23:00,DARK,13.0,1013.0,76.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-09 21:00,DARK,13.0,1014.0,87.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,644,"N101,N105,N101,N101,N101,N101,N105",2021-12-10 12:00,LIGHT,12.0,1023.0,94.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-29 15:00,LIGHT,15.0,1009.0,51.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,279,"N101,N101,N101,N101,N101,N101,",2021-07-01 09:00,LIGHT,18.0,1018.0,53.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-24 23:00,DARK,20.0,1020.0,59.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-21 20:00,LOW_LIGHT,11.0,1008.0,91.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-19 23:00,DARK,10.0,1018.0,78.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-22 14:00,LIGHT,20.0,1019.0,60.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,338,"N101,N101,N101,N101,N101",2021-09-27 16:00,LIGHT,18.0,1023.0,92.0,0.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,14277,"R206,R206,N101,N105,N105,N101,R206,N105,N101,N105,N101,N101,N310,R206,N101,N101,N105,N101,N101,N101,N101,N101,R206,N105,N105,N105,R206,N105",2021-07-08 18:00,LIGHT,23.0,1022.0,59.0,3.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-29 05:00,DARK,11.0,1027.0,85.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-23 20:00,DARK,11.0,1011.0,91.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-22 10:00,LIGHT,9.0,1013.0,60.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-24 10:00,LIGHT,17.0,1016.0,91.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-30 05:00,DARK,13.0,1021.0,63.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-09 03:00,DARK,8.0,1024.0,93.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,160,"N101,N101,N101,N101,N101,N101,",2021-04-20 16:00,LIGHT,16.0,1014.0,68.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-20 06:00,DARK,11.0,1015.0,89.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-25 15:00,LIGHT,16.0,1022.0,61.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-20 00:00,DARK,14.0,1021.0,68.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-10 07:00,LIGHT,20.0,1018.0,64.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-01-23 13:00,LIGHT,12.0,1007.0,91.0,4.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-12-23 01:00,DARK,13.0,1014.0,91.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-22 10:00,LIGHT,8.0,1013.0,92.0,4.0,0.0,chuva fraca,Low
Guimaraes,MAJOR,1494,"N101,N105,N101,N105,N105,N101,N101,N101,N101,N101,N105",2021-06-18 19:00,LIGHT,17.0,1013.0,78.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-14 01:00,DARK,13.0,1018.0,81.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-01-23 04:00,DARK,8.0,1015.0,92.0,3.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-22 08:00,LIGHT,15.0,1018.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-12 13:00,LIGHT,29.0,1017.0,48.0,2.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-13 12:00,LIGHT,27.0,1020.0,50.0,2.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-17 00:00,DARK,11.0,1021.0,70.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,8935,"N101,N101,N206,N309,N105,N101,N101,N105,N101,N206,N309,N101,N101,N101,N101,N101,N105,N101,N101,N206,N206,N101,N105,N101,N101,N105",2021-11-15 18:00,DARK,14.0,1020.0,62.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-20 08:00,LIGHT,12.0,1021.0,76.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-31 12:00,LIGHT,13.0,1016.0,92.0,2.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,233,"",2021-12-14 14:00,LIGHT,14.0,1024.0,61.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,101,"N101,N105,N101,N101,N101,N101,",2021-03-30 19:00,LIGHT,20.0,1019.0,48.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-12 03:00,DARK,8.0,1024.0,94.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-06 15:00,LIGHT,18.0,1018.0,45.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-24 17:00,DARK,11.0,1015.0,90.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-17 02:00,DARK,16.0,1018.0,92.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-04 23:00,DARK,12.0,1020.0,94.0,4.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-14 06:00,DARK,11.0,1020.0,68.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,353,"N101,N105,N101,N101,N105,N101,N101,",2021-04-08 10:00,LIGHT,14.0,1019.0,88.0,4.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-03-04 11:00,LIGHT,13.0,1018.0,66.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,294,"N101,N101,N101,N101,N101",2021-11-17 15:00,LIGHT,16.0,1022.0,50.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,",",2021-01-30 14:00,LIGHT,11.0,1015.0,89.0,4.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,126,"N101,N101,N101,N105,N101,N101,",2021-06-08 09:00,LIGHT,18.0,1021.0,55.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-30 06:00,DARK,13.0,1020.0,67.0,3.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,358,"N101,N101,N101,N101,N105,N101,N101,N101",2021-09-13 14:00,LIGHT,23.0,1011.0,70.0,4.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-21 22:00,DARK,11.0,1010.0,91.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-10 00:00,DARK,11.0,1024.0,94.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-04 00:00,DARK,12.0,1020.0,87.0,1.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,0,"N101,N101,N101,N101,N101,N101,N101,N101",2021-11-09 12:00,LIGHT,19.0,1018.0,54.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-05 22:00,DARK,14.0,1019.0,79.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-17 02:00,DARK,7.0,1026.0,67.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-10 13:00,LIGHT,23.0,1019.0,25.0,4.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-10 08:00,LIGHT,17.0,1019.0,54.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,5651,"R206,R206,N206,N206,N101,N101,N101,N105,N105,N101,N101,N101,N105,N101,N101,N101",2021-09-28 19:00,LOW_LIGHT,17.0,1025.0,64.0,3.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,157,"N101,N309,N101,N101,N101,N101",2021-10-12 10:00,LIGHT,20.0,1019.0,45.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,196,"N101,N101,N101,N101,N101,N101,",2021-05-12 16:00,LIGHT,15.0,1020.0,61.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,MAJOR,9153,"N101,N101,N309,N207-4,N101,N101,R206,R206,N105,N105,N101,N207-4,N101,N101,N101,N101,N105,N101,N101,N101,N101,N105",2021-11-02 09:00,LIGHT,12.0,1014.0,93.0,3.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-15 05:00,DARK,10.0,1024.0,61.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-05 01:00,DARK,14.0,1022.0,93.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,74,"N101,N105,N101,N101,N101,N101,",2021-05-01 19:00,LIGHT,13.0,1016.0,61.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,802,"N101,N309,N101,N101,N101,N101,N101",2021-07-08 09:00,LIGHT,19.0,1024.0,63.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,",",2021-12-22 06:00,DARK,12.0,1014.0,92.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-02-03 05:00,DARK,11.0,1011.0,92.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-19 13:00,LIGHT,21.0,1022.0,52.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-03 11:00,LIGHT,17.0,1019.0,49.0,2.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-07 15:00,LIGHT,20.0,1015.0,39.0,0.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,895,"N101,N101,N101,N101,N101",2021-12-18 23:00,DARK,9.0,1026.0,68.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,",",2021-03-20 10:00,LIGHT,10.0,1022.0,49.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-07 03:00,DARK,14.0,1019.0,91.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,35,"",2021-01-19 01:00,DARK,4.0,1024.0,87.0,4.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-20 04:00,DARK,13.0,1020.0,70.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-20 20:00,DARK,20.0,1021.0,51.0,3.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-19 05:00,DARK,8.0,1024.0,67.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-17 21:00,DARK,12.0,1023.0,67.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,28,"N101,N101,N101,N101,N101,N101,",2021-03-30 14:00,LIGHT,20.0,1021.0,49.0,5.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,1224,"N105,N101,N101",2021-03-15 18:00,LIGHT,16.0,1024.0,63.0,4.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-07-01 04:00,DARK,13.0,1017.0,91.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-06-27 10:00,LIGHT,16.0,1017.0,83.0,2.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,889,"N101,N101,N105,N101,N101,N105,N105,N101,N101",2021-10-08 14:00,LIGHT,25.0,1020.0,48.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-18 06:00,DARK,18.0,1019.0,90.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-30 07:00,DARK,8.0,1021.0,93.0,2.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,4790,"N101,N101,N101,N101,N101,N101,N105,N101,N101,N101,N105,",2021-12-06 17:00,DARK,11.0,1025.0,94.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,1783,"N101,N101,N101,N101,N101,N101,N101,N101,N101,",2021-04-23 14:00,LIGHT,18.0,1011.0,68.0,5.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-20 12:00,LIGHT,16.0,1010.0,78.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,277,"",2021-03-11 22:00,DARK,10.0,1025.0,92.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,389,"N101,N101,N101,N105,N101,N101,N101,N101,",2021-04-13 16:00,LIGHT,15.0,1019.0,77.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-03-14 19:00,DARK,13.0,1026.0,82.0,6.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,997,"N101,N101,N101,N101,N101,N101,N101,N101,",2021-11-14 16:00,LIGHT,17.0,1019.0,48.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,215,"N101,N101,N101,N101,N105,N101,N101,",2021-04-17 13:00,LIGHT,17.0,1019.0,34.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-17 13:00,LIGHT,27.0,1015.0,17.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-02-02 07:00,LOW_LIGHT,11.0,1016.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-06 03:00,DARK,10.0,1016.0,93.0,0.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,5332,"N101,N101,N101,N101,N101,N101,N101,N101,N105,N101,N101,N101,N101,R206",2021-04-19 08:00,LIGHT,12.0,1019.0,89.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-01 15:00,LIGHT,10.0,1020.0,93.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-30 03:00,DARK,15.0,1002.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,29,"N101,N101,N101,N101,N101,",2021-06-07 10:00,LIGHT,20.0,1020.0,46.0,1.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,10371,"N101,N101,N101,N101,IC5,N101,N101,N105,N101,N206,N101,N101,IC5,N101,N105,N101,N101,N309,R206,N101,N206,N309,N101,N101,IC5,N101,",2021-10-12 18:00,LIGHT,24.0,1017.0,39.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-03-13 16:00,LIGHT,13.0,1026.0,68.0,1.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,901,"N101,N105,N101,N101,N105,N105,N105,N101,N101",2021-12-09 16:00,LIGHT,11.0,1025.0,94.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-03 13:00,LIGHT,18.0,1025.0,53.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,1287,"N101,N101,N101,N101,N101,N101,",2021-04-22 11:00,LIGHT,14.0,1013.0,86.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-01 10:00,LIGHT,8.0,1024.0,93.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-11 00:00,DARK,17.0,1020.0,90.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-22 02:00,DARK,18.0,1021.0,63.0,3.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,140,"N101,N105,N101,N101,N101,N101,",2021-07-01 12:00,LIGHT,22.0,1018.0,56.0,2.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,6607,"N101,N105,N101,N101,N101,N101,N101,N309,N101,R206,N105,N101,N105,N105,N101,R206,N105,N101,N105,N101,N101,N105",2021-06-23 18:00,LIGHT,23.0,1019.0,45.0,2.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,369,"N101,N101,N101,N101,N101,N101",2021-10-25 09:00,LIGHT,13.0,1023.0,92.0,0.0,0.0,Sem Chuva,None
